ZPID,Street,Unit,City,State,Zipcode,Type,Price,HOA Fee,Zestimate,Rent Zestimate,Days On Zillow,Bedrooms,Bathrooms,Living Area,Year Built,lotSize
19544356,1072 Chico Ct,,Sunnyvale,CA,94085,SINGLE_FAMILY,1550000,0,1613681,4000,3,4,3,1465,1954,6594
19685553,1157 Clark Way,,San Jose,CA,95125,SINGLE_FAMILY,1400000,0,1461288,3500,3,2,1,1104,1930,5148
19700809,3191 Heather Ridge Dr,,San Jose,CA,95136,CONDO,655000,578,686990,2700,3,2,2,1067,1988,1067
19567748,611 Monferino Dr,,San Jose,CA,95112,SINGLE_FAMILY,940000,0,953559,3750,43,4,2,1000,1977,5431
19617336,1649 Redwing Ave,,Sunnyvale,CA,94087,SINGLE_FAMILY,1750000,,1762726,3695,3,3,2,1421,1957,6000
19671833,1965 Geneva St,,San Jose,CA,95124,SINGLE_FAMILY,1175000,0,1359026,3500,3,3,2,1206,1956,5584
19540293,682 W Remington Dr,,Sunnyvale,CA,94087,SINGLE_FAMILY,1850000,0,2164986,4499,3,4,2,1657,1959,7244
19816417,136 Goldenrain Dr,,San Jose,CA,95111,SINGLE_FAMILY,1050000,0,1085161,3795,3,4,2.5,2066,1976,6037
69807100,19 Loma Alta Ave,,Los Gatos,CA,95030,SINGLE_FAMILY,2025000,0,2151741,4200,3,3,2,1739,1922,5501
300473927,20 Hensley St,,San Jose,CA,95112,MULTI_FAMILY,2575000,,1806542,1795,81,1,1,5128,1920,6750
112092671,15573 Benedict Ln,,Los Gatos,CA,95032,MULTI_FAMILY,1625000,,1733197,2100,146,1,1,473,1948,9374
153290826,1530 S Wolfe Rd,,Sunnyvale,CA,94087,MULTI_FAMILY,9000000,,1779356,2462,59,1,1,1400,1954,7128
300475257,1075 Roewill Dr,,San Jose,CA,95117,MULTI_FAMILY,1988000,,1335502,1950,138,2,1.5,1000,1960,8100
19714127,198 Hollywood Ave,,San Jose,CA,95112,SINGLE_FAMILY,840000,,841353,3390,4,3,2,1321,1991,5290
300481355,2938 Valley Of Hearts Delight Pl,,San Jose,CA,95136,SINGLE_FAMILY,1581500,128,1645367,2495,4,4,4,2256,2019,2552
19775586,3011 Patt Ave,,San Jose,CA,95133,SINGLE_FAMILY,762000,0,1448013,3400,4,5,4,2374,1962,5279
19732396,2801 Quest Ct,,San Jose,CA,95148,SINGLE_FAMILY,658500,250,713460,2900,4,2,3,1060,1999,1215
19784804,3645 Morrie Dr,,San Jose,CA,95127,SINGLE_FAMILY,885000,,958570,3600,12,3,2,2169,1974,10454
153313238,7330 Rainbow Dr,,Cupertino,CA,95014,SINGLE_FAMILY,2450000,,2564947,3450,4,1,1,700,1962,4791
19692942,2282 Fairglen Dr,,San Jose,CA,95125,SINGLE_FAMILY,1395000,0,1643133,3600,5,4,2,1468,1958,6054
19663559,2330 Maximilian Dr,,Campbell,CA,95008,SINGLE_FAMILY,1387500,0,,3600,5,3,2,1540,1962,6364
19641538,7106 Clarendon St,,San Jose,CA,95129,SINGLE_FAMILY,1460000,320,1556988,3600,5,3,3,1542,1979,779
19822478,404 Madison Dr,,San Jose,CA,95123,SINGLE_FAMILY,1220000,0,,3700,5,4,2,1410,1968,6054
19728615,1416 Berksford Way,,San Jose,CA,95127,SINGLE_FAMILY,780000,0,854556,3400,5,3,2,1188,1955,5148
19701729,5288 Fell Ave,,San Jose,CA,95136,SINGLE_FAMILY,561500,0,,3500,6,3,2,1486,1970,6751
19686855,1620 Minardi Ave,,San Jose,CA,95125,SINGLE_FAMILY,1400000,,1619053,3995,6,3,2,1839,1951,10380
19750049,435 Alberto Way UNIT 13,13,Los Gatos,CA,95032,CONDO,1042000,560,1311753,3500,6,3,3,1448,1979,672
153278510,3390 Moorpark Ave,,San Jose,CA,95117,SINGLE_FAMILY,1080000,,1123493,2850,51,3,2,1064,1954,8024
79847579,1883 Agnew Rd UNIT 255,255,Santa Clara,CA,95054,CONDO,,0,935413,3250,150,3,2,1361,2006,435
19658621,5025 Tiberan Way,,San Jose,CA,95130,SINGLE_FAMILY,1330000,0,1512217,3500,8,4,2,1421,1958,10937
19670740,1151 Normandy Dr,,Campbell,CA,95008,SINGLE_FAMILY,1635000,0,1651978,4600,20,4,2,1723,1951,9186
19686431,1801 Johnston Ave,,San Jose,CA,95125,SINGLE_FAMILY,1480000,0,1598928,3600,9,3,2,1315,1949,5453
19744555,19544 Glen Una Dr,,Los Gatos,CA,95030,SINGLE_FAMILY,2000000,,2138887,3600,10,3,2,1153,1949,51200
19634546,7825 Lilac Ct,,Cupertino,CA,95014,SINGLE_FAMILY,1600000,0,3660882,8310,10,6,6,3725,2021,10219
19662652,165 Hunt Way,,Campbell,CA,95008,SINGLE_FAMILY,1300000,0,3374993,3500,10,6,5,4122,2021,11804
243212031,210 Malley Way,,Campbell,CA,95008,SINGLE_FAMILY,1333000,367,1539602,3850,10,4,4,2166,2018,1472
122248244,687 Elderberry Dr,,Milpitas,CA,95035,SINGLE_FAMILY,3950,240,1182113,3600,11,3,2,1951,2013,692
19780572,554 Toyon Ave APT 12,12,San Jose,CA,95127,SINGLE_FAMILY,639000,513,643301,3400,25,3,2,1420,1968,1
19618084,3709 Europe Ct,,Santa Clara,CA,95051,SINGLE_FAMILY,1300000,490,1345979,3700,17,2,2,1524,1978,1751
19588035,355 N 3rd St APT 4,4,Campbell,CA,95008,CONDO,588000,383,601303,2600,12,2,1,798,1971,2000
19609432,3586 Payne Ave APT 2,2,San Jose,CA,95117,CONDO,802000,367,818096,3200,12,3,2,1080,1963,1585
19594779,1151 Kiely Blvd,,Santa Clara,CA,95051,SINGLE_FAMILY,1100000,0,1413779,3500,12,3,2,1167,1955,5993
19580545,1455 Bellomy St,,Santa Clara,CA,95050,SINGLE_FAMILY,903000,,982808,2200,62,1,1,500,1900,3358
19758827,1316 Bouret Dr,,San Jose,CA,95118,SINGLE_FAMILY,965000,0,1319701,3500,13,4,2,1408,1964,5998
19668970,18216 Daves Ave,,Monte Sereno,CA,95030,SINGLE_FAMILY,3000000,0,7200057,7500,14,5,6,5574,2020,48351
19669860,2376 Pauline Dr,,San Jose,CA,95124,SINGLE_FAMILY,1415000,0,1421088,3000,3,3,2,1400,1965,12127
69299311,2216 Bailey Ave,,San Jose,CA,95128,SINGLE_FAMILY,1267500,0,1534610,4295,16,5,5,2628,2006,5614
19766878,20394 Almaden Rd,,San Jose,CA,95120,SINGLE_FAMILY,945000,0,2857001,4478,16,5,6,4039,2005,52332
19740492,1315 Carterwood Pl,,San Jose,CA,95121,SINGLE_FAMILY,150000,,1027012,3700,16,4,2.5,1887,1975,6000
82953615,88 Bush St UNIT 4195,4195,San Jose,CA,95126,CONDO,1027000,505,1190771,3100,16,2,2,1275,2008,898
19711523,219 S 18th St,,San Jose,CA,95116,SINGLE_FAMILY,1310000,,989850,3850,30,4,2,1360,1964,10227
2088038594,360 S Cypress Ave,,San Jose,CA,95117,SINGLE_FAMILY,1400000,250,1020681,4000,17,4,3,1680,2019,1093
19719533,2198 Tiara Dr,,San Jose,CA,95116,SINGLE_FAMILY,685000,0,1046600,3200,18,5,2,1845,1959,5998
19717595,1230 Pipe Dream Ct,,San Jose,CA,95122,SINGLE_FAMILY,829000,0,840718,3400,24,3,3,1268,1998,3920
19803352,2660 Sturla Dr,,San Jose,CA,95148,SINGLE_FAMILY,1320000,,1365681,3197,18,3,2.5,2857,1979,6832
19546008,486 Vine Ave,,Sunnyvale,CA,94086,SINGLE_FAMILY,1995000,0,1660979,3500,19,3,2,1559,1943,5000
300474157,1812 Park Ave,,San Jose,CA,95126,MULTI_FAMILY,2100000,0,2520000,2200,19,0,,4116,1978,8150
19717480,860 Paseo Estero Dr,,San Jose,CA,95122,SINGLE_FAMILY,675000,180,699720,3195,19,3,2.5,1118,1987,4356
19685426,1112 Malone Rd,,San Jose,CA,95125,SINGLE_FAMILY,985000,0,1900213,3500,19,4,3,2435,2020,5719
19588153,225 Gomes Ct APT 2,2,Campbell,CA,95008,CONDO,612000,383,584264,2450,19,2,1,903,1971,2000
19545085,830 Dwight Ave,,Sunnyvale,CA,94086,SINGLE_FAMILY,1010000,0,1909852,3200,19,4,2,1587,1944,4930
19609320,1359 Phelps Ave APT 9,9,San Jose,CA,95117,CONDO,506000,353,599063,3400,20,3,2,1200,1963,840
2080701550,520 N Santa Cruz Ave #200,200,Los Gatos,CA,95030,CONDO,3225,,,,76,2,1,800,2002,
19706490,674 Lanfair Dr,,San Jose,CA,95136,SINGLE_FAMILY,406000,385,422723,2100,115,1,1,648,1988,435
19736374,155 Rancho Manor Ct,,San Jose,CA,95111,SINGLE_FAMILY,155000,,607463,2680,12,2,2.5,1034,1985,435
124744140,1981 Lee Way,,Milpitas,CA,95035,SINGLE_FAMILY,3700,218,1082670,3500,24,3,3,1622,2014,1254
19585831,563 Menker Ave,,San Jose,CA,95128,SINGLE_FAMILY,925000,0,946745,3450,49,2,1,1100,1949,6568
19584356,2302 Cherrystone Dr,,San Jose,CA,95128,SINGLE_FAMILY,1625000,0,1996058,3995,21,4,2,2004,1950,6442
19685453,1129 Malone Rd,,San Jose,CA,95125,SINGLE_FAMILY,1000000,,2271855,,21,5,4,2675,2021,5975
19779059,4000 Golf Dr,,San Jose,CA,95127,SINGLE_FAMILY,985000,,1077585,3500,53,1,1,250,1960,9748
19779773,277 Vista Ave,,San Jose,CA,95127,SINGLE_FAMILY,625000,,670698,2600,53,1,1,400,1920,392040000
19783759,16021 Highland Dr,,San Jose,CA,95127,SINGLE_FAMILY,825000,,886418,3200,28,2,2,1746,1939,10872
19668597,40 Ashler Ave,,Los Gatos,CA,95030,SINGLE_FAMILY,1699000,,1795035,3750,23,3,2.5,1200,1980,6246
64644651,588 Altino Blvd,,San Jose,CA,95136,CONDO,950000,197,913314,3100,23,2,2,1265,2005,1542
82952744,1101 S Main St APT 128,128,Milpitas,CA,95035,CONDO,617000,475,602531,2205,23,1,1,768,2007,435
19829562,5526 Makati Cir,,San Jose,CA,95123,CONDO,588000,42,573757,2400,23,2,1,924,1985,924
19644831,18940 Newsom Ave,,Cupertino,CA,95014,SINGLE_FAMILY,1970000,0,2844350,4295,23,4,3,2338,2007,7021
19586912,3065 Fruitdale Ave,,San Jose,CA,95128,SINGLE_FAMILY,1350000,0,1589722,3600,24,3,2,1508,1953,8712
153271746,765 Los Padres Blvd,,Santa Clara,CA,95050,SINGLE_FAMILY,1582000,0,1605278,3275,25,2,1,1040,1956,7365
61323134,2421 Falk Ct,,San Jose,CA,95116,SINGLE_FAMILY,662888,220,721984,3200,64,3,2.5,1440,2004,1041
19581887,1575 Mcdaniel Ave,,San Jose,CA,95126,SINGLE_FAMILY,1235000,0,1428305,3400,25,2,1,1173,1930,5048
300474326,1191 Benton St,,Santa Clara,CA,95050,SINGLE_FAMILY,1800000,,1899449,1950,18,5,5,3000,1899,9999
19681107,1573 Hill Ave,,San Jose,CA,95125,SINGLE_FAMILY,1175000,0,,3200,27,4,4,2768,2021,6133
19705181,324 Marti Way,,San Jose,CA,95136,SINGLE_FAMILY,1300000,35,1301046,3895,0,4,3,2209,1972,6189
153397201,544 S 8th St,,San Jose,CA,95112,SINGLE_FAMILY,905000,,984636,3500,85,3,2,1292,1906,6298
19715640,1321 Boa Vista Dr,,San Jose,CA,95122,SINGLE_FAMILY,645000,,705076,3600,60,3,1,1061,1972,3160
69301674,1550 Technology Dr UNIT 1076,1076,San Jose,CA,95110,CONDO,525000,448,545003,2400,31,1,1,831,2005,831
19685409,2088 Newport Ave,,San Jose,CA,95125,SINGLE_FAMILY,1200000,0,3015810,3650,34,5,6,3431,2020,8389
19750864,16890 Cypress Way,,Los Gatos,CA,95030,SINGLE_FAMILY,1225000,0,869677,2650,34,1,2,800,1951,13477
300479878,1576 Pratt Pl,,Santa Clara,CA,95050,SINGLE_FAMILY,1336000,,1426599,3800,35,3,2.5,1607,2018,1743
153360710,1733 Dry Creek Rd,,San Jose,CA,95125,SINGLE_FAMILY,3300000,0,,4302,36,4,5,2454,1953,71137
19670680,1057 Shamrock Dr,,Campbell,CA,95008,SINGLE_FAMILY,1020000,,1115689,4200,667,3,3,1700,1951,9000
64595220,2023 Doxey Pl,,San Jose,CA,95131,SINGLE_FAMILY,1200000,85,1297112,4500,60,4,2.5,1980,2004,3049
19719273,565 Sinclair Dr,,San Jose,CA,95116,MULTI_FAMILY,425454,0,898678,3050,39,0,,1760,1961,5998
19722818,66 Birch Ln,,San Jose,CA,95127,SINGLE_FAMILY,930000,0,1276353,3200,13,5,3,2035,1946,7980
51073271,889 Fire Walk,,Milpitas,CA,95035,SINGLE_FAMILY,1123000,240,1160802,3495,67,3,3.5,1534,2000,958
19727634,1298 Karl St,,San Jose,CA,95122,SINGLE_FAMILY,995000,0,1007628,3800,23,5,2.5,1389,1963,6699
243211179,302 Flinder Pl,,San Jose,CA,95123,SINGLE_FAMILY,867000,205,871665,3400,15,3,4,1644,2017,701
19719279,649 Sinclair Dr,,San Jose,CA,95116,SINGLE_FAMILY,387500,,1104901,3300,69,3,1,880,1961,5959
82952808,1311 Locust St,,San Jose,CA,95110,SINGLE_FAMILY,1125000,,1230639,3200,80,3,1,1400,2007,5482
250641911,1368 El Camino Real SUITE 205,205,Santa Clara,CA,95050,CONDO,692500,419,968101,3000,50,2,2,1190,2018,796
19578168,517 Willow St,,San Jose,CA,95125,SINGLE_FAMILY,700000,0,1127730,3300,51,3,2,1087,1929,3754
2076895748,3302 Landess Ave APT B,B,San Jose,CA,95132,SINGLE_FAMILY,605000,210,629005,,52,2,2,976,1970,814
64431358,20488 Stevens Creek Blvd APT 1103,1103,Cupertino,CA,95014,CONDO,1275000,535,1249467,3200,53,2,2,1182,2003,401
19751705,140 Wooded View Dr,,Los Gatos,CA,95032,SINGLE_FAMILY,2824000,0,3214611,5839,53,5,3,3636,1970,40188
19543397,310 America Ave,,Sunnyvale,CA,94085,SINGLE_FAMILY,1065000,0,1102243,2998,55,2,1,883,1920,3449
19577780,500 Fuller Ave,,San Jose,CA,95125,SINGLE_FAMILY,500000,,1283462,3600,59,3,2,1639,1945,6259
19715613,1427 Joe Dimaggio Ct,,San Jose,CA,95122,SINGLE_FAMILY,770000,0,778218,3500,0,5,2,1512,1971,3632
153341056,820 Sharmon Palms Ln,,Campbell,CA,95008,MULTI_FAMILY,1200000,0,2110635,2800,59,0,,3150,1962,10049
69301529,420 E Evelyn Ave #Z102,Z102,Sunnyvale,CA,94086,CONDO,649000,420,699980,2580,60,1,1,605,2005,605
19555080,2230 Santa Cruz Ave,,Santa Clara,CA,95051,SINGLE_FAMILY,1550000,0,1552081,3550,60,3,2,1465,1955,6599
69301971,816 N 8th St,,San Jose,CA,95112,SINGLE_FAMILY,868000,195,872671,3500,19,3,3,1404,2005,1393
19579534,1840 Catherine St,,Santa Clara,CA,95050,SINGLE_FAMILY,1249950,0,1280933,3500,76,1,1.5,600,1946,5850
19599376,687 Los Olivos Dr,,Santa Clara,CA,95050,SINGLE_FAMILY,1259000,0,1293988,3500,79,1,1,500,1954,6041
19473446,441 Coelho St,,Milpitas,CA,95035,SINGLE_FAMILY,982000,0,992197,3595,11,5,2,1634,1965,5754
19565724,1905 Baker Pl,,San Jose,CA,95131,SINGLE_FAMILY,1113965,,1451707,3800,11,4,2,2206,1981,6098
19718437,1671 Whitton Ave,,San Jose,CA,95116,SINGLE_FAMILY,575000,0,954822,2800,76,2,1,1074,1920,5357
19782503,371 Cureton Pl,,San Jose,CA,95127,SINGLE_FAMILY,710000,0,861053,3100,77,3,1,1349,1935,5000
19791608,3406 Belgrove Cir,,San Jose,CA,95148,SINGLE_FAMILY,1755000,0,1760660,4250,79,5,3,2635,1979,10776
19680965,898 Jansen Ave,,San Jose,CA,95125,SINGLE_FAMILY,1175000,0,3650017,3895,80,6,6,4478,2020,9914
19751354,16982 Kennedy Rd,,Los Gatos,CA,95032,SINGLE_FAMILY,3200000,0,,,81,4,4,3445,2020,7496
19543098,346 Dunsmuir Ter UNIT 5,5,Sunnyvale,CA,94085,SINGLE_FAMILY,650000,308,689273,1995,83,1,1,630,1996,313
69302244,356 Santana Row APT 320,320,San Jose,CA,95128,CONDO,6495,120,2272131,4500,84,3,4,2368,2002,435
79846054,207 San Antonio Pl,,San Jose,CA,95116,SINGLE_FAMILY,621888,223,634700,2580,18,2,2,1061,2006,2000
19800244,7723 Kilmarnok Dr,,San Jose,CA,95135,CONDO,3300,1072,713738,3350,89,2,2,1804,1989,435
2077300692,4015 Gold Run Way,,San Jose,CA,95136,SINGLE_FAMILY,680000,,690103,,92,3,2,1272,1973,
19714958,1653 Santee Dr,,San Jose,CA,95122,SINGLE_FAMILY,933000,0,980903,3800,93,7,4,2474,1962,6259
19578620,904 Chabrant Way,,San Jose,CA,95125,SINGLE_FAMILY,860000,0,877560,3200,33,3,2,1325,1926,4721
19713972,951 S 12th St APT 219,219,San Jose,CA,95112,CONDO,498000,556,526431,2407,107,1,1,1047,1992,1047
19759501,1318 Joplin Dr UNIT 4,4,San Jose,CA,95118,CONDO,248181,379,486942,2200,109,2,1,798,1970,436
19734437,3331 Senter Rd,,San Jose,CA,95111,SINGLE_FAMILY,550000,363,561096,3000,112,3,2,1197,1971,1494
19574505,45 Hobson St APT 10A,10A,San Jose,CA,95110,CONDO,600000,346,603647,2400,116,2,1,907,1986,1224
19581697,1460 Davis St,,San Jose,CA,95126,SINGLE_FAMILY,1700000,0,1837024,4750,124,3,3,3104,2007,10384
19578031,357 Hull Ave,,San Jose,CA,95125,SINGLE_FAMILY,880000,,1433474,3300,125,4,3,2306,2020,5413
54771882,155 College Ave,,Los Gatos,CA,95030,SINGLE_FAMILY,2632000,0,2945992,5548,126,4,3,3154,1991,16143
89474131,2925 Florence Ave APT 60,60,San Jose,CA,95127,SINGLE_FAMILY,488000,540,488891,2850,129,3,2,960,1964,448
19711353,301 S 22nd St,,San Jose,CA,95116,SINGLE_FAMILY,530000,,663485,2400,130,2,1,668,1930,3200
19725026,1767 Foley Ave,,San Jose,CA,95122,SINGLE_FAMILY,484545,0,752639,3500,134,5,3,1482,1959,5410
19784086,10745 Ridgeview Way,,San Jose,CA,95127,SINGLE_FAMILY,949450,,1480584,3500,145,3,3.5,2787,1965,28313
153134145,973 S Park Victoria Dr,,Milpitas,CA,95035,SINGLE_FAMILY,1290000,,1334362,2700,11,2,1,2103,1968,9243
19678090,4769 Hatfield Walkway APT 3,3,San Jose,CA,95124,MULTI_FAMILY,605000,350,641993,2500,18,2,1,903,1973,2580
300480870,16988 Kennedy Rd,,Los Gatos,CA,95032,SINGLE_FAMILY,1850000,0,3129158,2700,168,4,5,3466,2020,6451
19693292,2267 Plummer Ave,,San Jose,CA,95125,SINGLE_FAMILY,2495000,,2690796,5900,25,4,3,3265,1961,17000
19540506,715 W Fremont Ave,,Sunnyvale,CA,94087,SINGLE_FAMILY,1210000,395,1137671,3300,181,3,2,1276,1972,1428
19826846,200 Hayes Ave,,San Jose,CA,95123,SINGLE_FAMILY,1320000,0,1677632,3500,209,3,1,1286,1957,17990
19710521,279 E Saint John St,,San Jose,CA,95112,SINGLE_FAMILY,920000,,974673,3300,18,3,2,1200,1906,6311
304765497,207 Malley Way,,Campbell,CA,95008,SINGLE_FAMILY,1328000,335,1452524,3826,6,4,3.5,2166,2019,1445
19734002,3636 Adler Ct,,San Jose,CA,95111,SINGLE_FAMILY,590000,323,622612,3000,39,3,1,1157,1969,1359
19829581,5538 Makati Cir,,San Jose,CA,95123,CONDO,525000,452,468530,2200,236,1,1,552,1985,744
19827148,303 Tradewinds Dr APT 3,3,San Jose,CA,95123,SINGLE_FAMILY,470000,439,499998,2195,171,2,1,959,1970,122360040
19794151,3262 Whitesand Ct,,San Jose,CA,95148,SINGLE_FAMILY,96000,0,1038022,3250,265,4,2,1292,1984,5558
19552690,2592 Painted Rock Dr,,Santa Clara,CA,95051,SINGLE_FAMILY,975000,,1013869,3400,4,3,1,897,1954,5700
19568774,461 N 6th St,,San Jose,CA,95112,SINGLE_FAMILY,960000,,1039805,2900,1,3,2,1076,1901,7056
19842847,194 Lantz Dr,,Morgan Hill,CA,95037,SINGLE_FAMILY,2200000,0,,3300,281,4,5,4255,1995,85813
19798058,4754 San Tropico Ct,,San Jose,CA,95135,SINGLE_FAMILY,5400,,2038724,4995,0,5,3,3153,2000,7405
153278031,966 Desert Isle Dr,,San Jose,CA,95117,SINGLE_FAMILY,1425000,,1548179,3200,1,2,2,1230,1962,6899
2089494640,19930 Wright Dr,,Los Gatos,CA,95033,SINGLE_FAMILY,950000,0,,2595,422,5,4,5100,2020,25421
300480340,376 Hearst Dr,,Milpitas,CA,95035,SINGLE_FAMILY,1030000,442,1125316,3500,16,3,3.5,1708,2018,1477
19695318,3651 Meridian Ave,,San Jose,CA,95124,SINGLE_FAMILY,865000,,942012,3500,14,3,2,1290,1959,6037
19794274,2284 Freya Dr,,San Jose,CA,95148,SINGLE_FAMILY,845000,77,903868,3500,53,3,2.5,1431,1985,2888
19686094,945 Curtner Ave,,San Jose,CA,95125,SINGLE_FAMILY,925000,,1048756,3100,26,2,1,895,1959,5000
19573710,422 Tortola Way,,San Jose,CA,95133,SINGLE_FAMILY,630000,408,651767,2700,184,2,2.5,1067,1985,797
19687484,1160 Janis Way,,San Jose,CA,95125,SINGLE_FAMILY,1600000,,1393351,3600,13,3,1.5,1427,1953,9313
19678185,3973 Twilight Dr,,San Jose,CA,95124,SINGLE_FAMILY,1699000,,1859756,4995,1,4,3,2306,1976,6098
19720771,94 Poas Cir,,San Jose,CA,95116,SINGLE_FAMILY,480000,,506415,3500,40,3,1,1200,1977,851
19576804,764 Willis Ave,,San Jose,CA,95125,SINGLE_FAMILY,925000,,1123770,3400,0,3,2,1232,1912,6669
19569800,326 N 20th St,,San Jose,CA,95112,SINGLE_FAMILY,95454,,965101,3450,10,3,2,1337,1901,5750
19570627,1781 Schulte Dr,,San Jose,CA,95133,SINGLE_FAMILY,416600,44,549231,2400,23,2,1,908,1988,945
2087485079,1755 Ironwood Ln,,Milpitas,CA,95035,SINGLE_FAMILY,850880,,899790,3750,10,3,3.5,2219,2018,
19541532,754 Manzanita Ave,,Sunnyvale,CA,94085,SINGLE_FAMILY,3500,,1269779,3500,1,3,2,1099,1953,5000
153278145,941 Gretchen Ln,,San Jose,CA,95117,SINGLE_FAMILY,1428000,,1539147,2500,6,2,1,1536,1960,6721
19598431,677 Flannery St,,Santa Clara,CA,95051,SINGLE_FAMILY,1188000,,1254772,3500,37,3,2,1336,1953,5196
19657169,14135 Arcadia Palms Dr,,Saratoga,CA,95070,SINGLE_FAMILY,3250000,0,3471255,6817,28,0,1,400,1974,39691
19846914,7225 Sleepy Creek Dr,,San Jose,CA,95120,SINGLE_FAMILY,1075000,59,1134051,3500,25,3,3,1470,1985,2744
19577321,810 Locust St,,San Jose,CA,95110,SINGLE_FAMILY,875000,,920838,3000,54,3,2,756,1900,5122
19803931,2953 Plumstead Way,,San Jose,CA,95148,SINGLE_FAMILY,1060000,,1160128,3900,25,5,3,1808,1972,6551
19552474,2345 Amethyst Dr,,Santa Clara,CA,95051,SINGLE_FAMILY,1400000,,1449711,4100,52,4,3,1642,1958,5776
19781326,4579 Alum Rock Ave,,San Jose,CA,95127,SINGLE_FAMILY,650000,,665280,2900,25,2,1,740,1925,4750
19634547,7814 Lilac Ct,,Cupertino,CA,95014,SINGLE_FAMILY,1900000,,2636744,4853,58,4,3,1942,1960,
19568719,424 N 3rd St,,San Jose,CA,95112,SINGLE_FAMILY,1500000,,3315793,3000,51,5,6,4200,1900,9510
2076677285,6121 Country Club Pkwy,,San Jose,CA,95138,CONDO,995000,611,1049999,,25,2,2,1590,1995,435
300482418,595 Clover Cir,,Milpitas,CA,95035,CONDO,819000,400,919243,3100,11,2,2,1207,2019,
19693768,3087 Franela Dr,,San Jose,CA,95124,SINGLE_FAMILY,995000,,1081661,3300,1,3,2,1140,1953,4998
19784933,15080 Mcvay Ave,,San Jose,CA,95127,SINGLE_FAMILY,950000,,,3561,19,5,5,4373,1989,
153276713,3856 Williams Rd,,San Jose,CA,95117,MULTI_FAMILY,1100000,0,1107404,3000,,0,,2027,1961,7727
89473459,2827 Lavender Ter,,San Jose,CA,95111,CONDO,850000,255,,3700,,4,3,1929,2008,1760
249986291,3170 San Angelo Way,,Union City,CA,94587,SINGLE_FAMILY,1075000,0,,3500,0,6,3,1955,1968,5501
241575752,8347 Blue Anchor Way,,Newark,CA,94560,SINGLE_FAMILY,981000,155,1064285,,0,3,2.5,1830,2018,2526
25003259,1907 H St,,Union City,CA,94587,SINGLE_FAMILY,600000,0,650722,2975,1,4,2,1120,1960,6599
299072049,747 Old Canyon Rd,,Fremont,CA,94536,SINGLE_FAMILY,2100000,0,2100540,2195,1,4,3.5,3181,2005,15951
25011070,38053 Temple Way,,Fremont,CA,94536,SINGLE_FAMILY,990000,0,1139727,3400,27,3,2,1324,1954,6960
25037184,4847 Piper St,,Fremont,CA,94538,SINGLE_FAMILY,949000,0,1267136,3500,18,5,4,2314,1960,5505
24999301,4448 Viejo Way,,Union City,CA,94587,SINGLE_FAMILY,595000,255,599635,2800,60,2,1.5,1054,1970,1393
15585493,2118 Addison Ave,,East Palo Alto,CA,94303,MULTI_FAMILY,1150000,0,1536838,2900,47,0,,2264,1951,5000
2082564402,45128 Warm Springs Blvd,,Fremont,CA,94539,CONDO,1203345,452,785822,3000,51,1,1,800,2021,
79534857,37272 Spruce Ter,,Fremont,CA,94536,MULTI_FAMILY,385000,323,387321,2500,40,1,1,593,1986,
19473446,441 Coelho St,,Milpitas,CA,95035,SINGLE_FAMILY,982000,0,992197,3595,11,5,2,1634,1965,5754
52917980,2108 Myrtle Pl,,East Palo Alto,CA,94303,SINGLE_FAMILY,1300000,54,1291506,4375,79,4,3,1440,2001,4325
19466928,542 Center Dr,,Palo Alto,CA,94301,SINGLE_FAMILY,5700000,0,7196366,12348,115,4,5,3182,1928,13194
2081063477,44899 Challenge Cmn UNIT 302,302,Fremont,CA,94538,CONDO,1031417,,1036297,,355,3,2,1528,2021,
25032158,1952 Briscoe Ter,,Fremont,CA,94539,SINGLE_FAMILY,960000,285,1040483,3450,2,3,2,1392,1972,1219
63158269,453 E Okeefe St APT 308,308,East Palo Alto,CA,94303,CONDO,110000,0,1330203,4000,4,3,2,1800,2003,30224
241575774,38914 Dandelion Pl,,Newark,CA,94560,SINGLE_FAMILY,903000,300,979386,,10,3,3,1503,2016,
24924833,35221 Lido Blvd,,Newark,CA,94560,SINGLE_FAMILY,665000,325,721052,3000,27,3,2,1164,1971,1367
15587550,860 Donohoe St,,East Palo Alto,CA,94303,SINGLE_FAMILY,845000,,1282605,3500,58,3,3,1923,1947,
2075898902,4141 Deep Creek Rd SPACE 109,109,Fremont,CA,94555,SINGLE_FAMILY,120000,,348658,,18,3,2,1586,,
24925657,35602 Blackburn Dr,,Newark,CA,94560,SINGLE_FAMILY,1200000,,1387019,3500,7,4,3,2181,1968,8100
63084475,39152 Guardino Dr APT 105,105,Fremont,CA,94538,CONDO,435000,465,449314,2095,10,1,1,693,1990,
25051836,33245 Alvarado Blvd,,Fremont,CA,94555,SINGLE_FAMILY,1100000,,1101889,2295,17,2,1,1250,1903,
25002881,33650 10th St,,Union City,CA,94587,SINGLE_FAMILY,765000,,911821,3150,7,4,2,1192,1954,4450
152886699,39149 Guardino Dr APT 155,155,Fremont,CA,94538,CONDO,478000,470,518379,2009,58,1,1,693,1987,
24995195,32673 Brenda Way APT 3,3,Union City,CA,94587,CONDO,455000,281,484906,2275,25,2,1,903,1973,
111402418,38578 Royal Ann Cmn,,Fremont,CA,94536,SINGLE_FAMILY,586000,315,636377,2800,0,3,2,1180,1971,880
